audio_filename,extracted_text
captcha_0836.wav,HyAi13
captcha_0837.wav,pimaJN
captcha_0838.wav,gSUIRj
captcha_0839.wav,IWQLyD
captcha_0840.wav,24x8Ut
captcha_0841.wav,pPTbxk
captcha_0842.wav,GBGN3H
captcha_0843.wav,YIdlny
captcha_0844.wav,IgXazh
captcha_0845.wav,dyyVEr
captcha_0846.wav,L3iSpX
captcha_0847.wav,ZP6mGz
captcha_0848.wav,W2i14A
captcha_0849.wav,GBnLcb
captcha_0850.wav,8FOPFF
captcha_0851.wav,XtJVEP
captcha_0852.wav,GjreY2
captcha_0853.wav,Vrpqoo
captcha_0854.wav,40413f
captcha_0855.wav,h64imH
captcha_0856.wav,3Q8hmu
captcha_0857.wav,ALoTaw
captcha_0858.wav,wioelJ
captcha_0859.wav,ruuSyB
captcha_0860.wav,BvzwRE
captcha_0861.wav,fcSwjx
captcha_0862.wav,mBZv2N
captcha_0863.wav,VShKWN
captcha_0864.wav,J8liAI
captcha_0865.wav,3nMQgj
captcha_0866.wav,KXUfzS
captcha_0867.wav,T9ZnTX
captcha_0868.wav,UoPMav
captcha_0869.wav,3HxVx
captcha_0870.wav,8dZVTL
captcha_0871.wav,634XGU
captcha_0872.wav,2UJ Jpu
captcha_0873.wav,Q9KzDj
captcha_0874.wav,cVuzP5
captcha_0875.wav,173AE3
captcha_0876.wav,LdVFJM
captcha_0877.wav,VI sWjL
captcha_0878.wav,KB3Vo8
captcha_0879.wav,xQwBtU
captcha_0880.wav,Rrz4h7
captcha_0881.wav,KnCSNy
captcha_0882.wav,YKHPz3
captcha_0883.wav,GfjVPT
captcha_0884.wav,LLEOlx
captcha_0885.wav,ZnOsEW
captcha_0886.wav,shDFsu
captcha_0887.wav,MCtjlo
captcha_0888.wav,QbkcYr
captcha_0889.wav,KbShbk
captcha_0890.wav,USvTij
captcha_0891.wav,i049m8
captcha_0892.wav,IpeSXi
captcha_0893.wav,nrFSET
captcha_0894.wav,583XaT
captcha_0895.wav,SEO8eu
captcha_0896.wav,LvVIzB
captcha_0897.wav,0y2889
captcha_0898.wav,WFAANP
captcha_0899.wav,EqCcoy
captcha_0900.wav,NTc3sc
captcha_0901.wav,2NxKIJ
captcha_0902.wav,680e03
captcha_0903.wav,HThILY
captcha_0904.wav,VBWuFL
captcha_0905.wav,jraolB
captcha_0906.wav,OsiTd8
captcha_0907.wav,iFZFKU
captcha_0908.wav,OeY Jvv
captcha_0909.wav,jHBZpm
captcha_0910.wav,ckFIBW
captcha_0911.wav,cxh SMf
captcha_0912.wav,WWNglw
captcha_0913.wav,2PhrFp
captcha_0914.wav,gCHXZV
captcha_0915.wav,ZdCh8G
captcha_0916.wav,WYB8E2
captcha_0917.wav,QoQ
captcha_0918.wav,SHSDHZ
captcha_0919.wav,taOhGR
captcha_0920.wav,aX9qLw
captcha_0921.wav,OUUGyl
captcha_0922.wav,3SHBRn
captcha_0923.wav,BZZIVS
captcha_0924.wav,QbazkA
captcha_0925.wav,IgvzCC
captcha_0926.wav,Dttgem
captcha_0927.wav,NlcNzz
captcha_0928.wav,QZHFAU
captcha_0929.wav,UgHNgr
captcha_0930.wav,JraWw4
captcha_0931.wav,NE68eQ
captcha_0932.wav,ORnQAZ
captcha_0933.wav,N4hots
captcha_0934.wav,6yUaLC
captcha_0935.wav,XJxu73
captcha_0936.wav,WBOVEg
captcha_0937.wav,I9YduL
captcha_0938.wav,SboP6v
captcha_0939.wav,zxui:
captcha_0940.wav,IvWIph
captcha_0941.wav,8axM19
captcha_0942.wav,Nnw9Dc
captcha_0943.wav,i1h3Co
captcha_0944.wav,qhYtUN
captcha_0945.wav,DpQHsu
captcha_0946.wav,XAHhGJ
captcha_0947.wav,uEJGbm
captcha_0948.wav,OjdidB
captcha_0949.wav,SDJQSN
captcha_0950.wav,92J12k
captcha_0951.wav,28821W
captcha_0952.wav,SYvv7t
captcha_0953.wav,XTPEDW
captcha_0954.wav,GYyzFi
captcha_0955.wav,Nqmt9q
captcha_0956.wav,IQOnho
captcha_0957.wav,tmESOP
captcha_0958.wav,rqwMwe
captcha_0959.wav,XSPxNf
captcha_0960.wav,WgSGFd
captcha_0961.wav,JovRqf
captcha_0962.wav,eSnCGT
captcha_0963.wav,GljGbj
captcha_0964.wav,FwOPBd
captcha_0965.wav,PmvaRh
captcha_0966.wav,KDIdRR
captcha_0967.wav,whyiCn
captcha_0968.wav,AZECEd
captcha_0969.wav,mxDrus
captcha_0970.wav,aElo3y
captcha_0971.wav,AkvOfk
captcha_0972.wav,XOVgo4
captcha_0973.wav,OcHC36
captcha_0974.wav,edldQe
captcha_0975.wav,nDfOYo
captcha_0976.wav,iN4OUc
captcha_0977.wav,XAMc3K
captcha_0978.wav,jaTUQc
captcha_0979.wav,ZvSRYO
captcha_0980.wav,dMzkwP
captcha_0981.wav,xklctF
captcha_0982.wav,DyMoN9
captcha_0983.wav,Uxn019
captcha_0984.wav,8Ujrut
captcha_0985.wav,YfpYTd
captcha_0986.wav,bYTJ83
captcha_0987.wav,OVrMyz
captcha_0988.wav,tO1pfb
captcha_0989.wav,v8dAO4
captcha_0990.wav,eOaXVn
captcha_0991.wav,OOPm4M
captcha_0992.wav,PvsjXM
captcha_0993.wav,3qeSVf
captcha_0994.wav,8joxXl
captcha_0995.wav,TJxEDh
captcha_0996.wav,gLIEVW
captcha_0997.wav,S7998b
captcha_0998.wav,aisPmm
captcha_0999.wav,StVTZG
captcha_1000.wav,bqO1Os
captcha_10000.wav,Wu?gRI
captcha_1001.wav,VFHTd3
captcha_1002.wav,gevzk
captcha_1003.wav,TzRfoQ
captcha_1004.wav,YjEJCb
captcha_1005.wav,SEWv20
captcha_1006.wav,TMoste
captcha_1007.wav,HLAvlm
captcha_1008.wav,d1675/
captcha_1009.wav,alkJrQ
captcha_1010.wav,rLffTo
captcha_1011.wav,14wWdU
captcha_1012.wav,hZSYeE
captcha_1013.wav,AbhRXu
captcha_1014.wav,CqVYya
captcha_1015.wav,ukypeu
captcha_1016.wav,CrgOCN
captcha_1017.wav,2H6eDA
captcha_1018.wav,DUtEkr
captcha_1019.wav,ricL4f
captcha_1020.wav,cICyUt
captcha_1021.wav,WZPVho
captcha_1022.wav,mHeYwQ
captcha_1023.wav,NovyjE
captcha_1024.wav,6EyJSL
captcha_1025.wav,KSXTeF
captcha_1026.wav,MiSldB
captcha_1027.wav,WSqOED
captcha_1028.wav,FsH20g
captcha_1029.wav,Lullxo
captcha_1030.wav,KsyQGB
captcha_1031.wav,nHn6YR
captcha_1032.wav,yhIqQA
captcha_1033.wav,AtNvwz
captcha_1034.wav,i9YwSA
captcha_1035.wav,bZcMKO
captcha_1036.wav,ofMnzW
captcha_1037.wav,jCZXB7
captcha_1038.wav,LAIEwY
captcha_1039.wav,Rnxhag
captcha_1040.wav,AoQeQj
captcha_1041.wav,NoC JNh
captcha_1042.wav,Sz1zeh
captcha_1043.wav,Boy9mZ
captcha_1044.wav,zadngL
captcha_1045.wav,YRZwjD
captcha_1046.wav,gAW9fk
captcha_1047.wav,Ti3Dig
captcha_1048.wav,b6kolf
captcha_1049.wav,jZNnaf
captcha_1050.wav,Tqsoqt
captcha_1051.wav,cmibxo
captcha_1052.wav,FS4u5T
captcha_1053.wav,i22bcz
captcha_1054.wav,IWmhcz
captcha_1055.wav,ecLSnB
captcha_1056.wav,oYSjFX
captcha_1057.wav,NQVq5f
captcha_1058.wav,sBlmg
captcha_1059.wav,2YqlsQ
captcha_1060.wav,aqtlyB
captcha_1061.wav,3aA7Zm
captcha_1062.wav,87NThz
captcha_1063.wav,UiULom
captcha_1064.wav,RogBZS
captcha_1065.wav,bvLAJO
captcha_1066.wav,WqPSqF
captcha_1067.wav,FUFvos
captcha_1068.wav,WYqBZO
captcha_1069.wav,LcMq9E
captcha_1070.wav,nblSJj
captcha_1071.wav,ezooxz
captcha_1072.wav,BhtqmJ
captcha_1073.wav,ZaoWXY
captcha_1074.wav,SUSLRD
captcha_1075.wav,s0Ydtc
captcha_1076.wav,Zguoyo
captcha_1077.wav,k4zXzb
captcha_1078.wav,gEnnTI
captcha_1079.wav,ECSeZA
captcha_1080.wav,u6SQSB
captcha_1081.wav,VnmYUM
captcha_1082.wav,BWXeor
captcha_1083.wav,CslmbK
captcha_1084.wav,7M43ed
captcha_1085.wav,wezgcq
captcha_1086.wav,LRHA9L
captcha_1087.wav,xx4K9T
captcha_1088.wav,IOGZa
captcha_1089.wav,S4vNxk
captcha_1090.wav,BXJqot
captcha_1091.wav,koQyow
captcha_1092.wav,8vXbvF
captcha_1093.wav,OALQCO
captcha_1094.wav,O5D4Ls
captcha_1095.wav,MNFRqY
captcha_1096.wav,MBVfVk
captcha_1097.wav,ipm8ol
captcha_1098.wav,HTy3yT
captcha_1099.wav,OdHyxw
captcha_1100.wav,spZdUQ
captcha_1101.wav,WYf2h4
captcha_1102.wav,PnPh6P
captcha_1103.wav,e8lvVJ
captcha_1104.wav,8iuTs7
captcha_1105.wav,FFalc1
captcha_1106.wav,yyohUb
captcha_1107.wav,Glleoo
captcha_1108.wav,iMMjbw
captcha_1109.wav,vvOPnR
captcha_1110.wav,WWrGwk
captcha_1111.wav,faLOUp
captcha_1112.wav,qvZPIx
captcha_1113.wav,FDIzHF
captcha_1114.wav,HBuLtx
captcha_1115.wav,S4yUP4
captcha_1116.wav,NcZZVk
captcha_1117.wav,TYUpEe
captcha_1118.wav,xOuDcU
captcha_1119.wav,bvz0w9
captcha_1120.wav,JgpiM
captcha_1121.wav,MnB5y4
captcha_1122.wav,ZXMwQ
captcha_1123.wav,RCier5
captcha_1124.wav,87pros
captcha_1125.wav,CyCdZM
captcha_1126.wav,wDsBWh
captcha_1127.wav,WnXzOL
captcha_1128.wav,MpCvGg
captcha_1129.wav,gKRrZp
captcha_1130.wav,2exzb9
captcha_1131.wav,Yv4Tgy
captcha_1132.wav,nurp8L
captcha_1133.wav,eOJRiK
captcha_1134.wav,9SHomH
captcha_1135.wav,NOcYKV
captcha_1136.wav,LGOqNg
captcha_1137.wav,JFzem8
captcha_1138.wav,GkENZC
captcha_1139.wav,LkSPMM
captcha_1140.wav,7kswgw
captcha_1141.wav,21taEY
captcha_1142.wav,yunPvu
captcha_1143.wav,DOYbtx
captcha_1144.wav,WRzTep
captcha_1145.wav,Jm]ROb
captcha_1146.wav,DIRUun
captcha_1147.wav,UGA1Qj
captcha_1148.wav,y6tTW
captcha_1149.wav,lodtIL
captcha_1150.wav,HFKZuU
captcha_1151.wav,eujo3d
captcha_1152.wav,ONkVAK
captcha_1153.wav,G3pVqv
captcha_1154.wav,ykclnQ
captcha_1155.wav,bws3oM
captcha_1156.wav,bpovqw
captcha_1157.wav,P1uQl7
captcha_1158.wav,Livbml
captcha_1159.wav,mmEOrX
captcha_1160.wav,hFMTDS
captcha_1161.wav,MCWMcu
captcha_1162.wav,VDuLKb
captcha_1163.wav,PX68rw
captcha_1164.wav,fKaWHD
captcha_1165.wav,mpUIKS
captcha_1166.wav,UDQQID
captcha_1167.wav,VEh9jt
captcha_1168.wav,ZKkaqz
captcha_1169.wav,ClhDZB
captcha_1170.wav,nXMOyz
captcha_1171.wav,PSXku]
captcha_1172.wav,leHp4o
captcha_1173.wav,UrgUUy
captcha_1174.wav,RDN Jix
captcha_1175.wav,ODPFux
captcha_1176.wav,t6ObgB
captcha_1177.wav,CCwEbU
captcha_1178.wav,vgmnFV
captcha_1179.wav,JIKlpx
captcha_1180.wav,wTroB4
captcha_1181.wav,MuSUZK
captcha_1182.wav,UeQocz
captcha_1183.wav,ymPcer
captcha_1184.wav,sg6TxV
captcha_1185.wav,Yir3Zg
captcha_1186.wav,eqXwnn
captcha_1187.wav,GzSJom
captcha_1188.wav,TUSVqc
captcha_1189.wav,4S8U7k
captcha_1190.wav,slKxPg
captcha_1191.wav,B214hk
captcha_1192.wav,aNTfAP
captcha_1193.wav,PfAmzu
captcha_1194.wav,tcSzE6
captcha_1195.wav,L2gev9
captcha_1196.wav,T4SFOi
captcha_1197.wav,SWWf4c
captcha_1198.wav,b8mxJI
captcha_1199.wav,aNO780
captcha_1200.wav,r9AWMv
captcha_1201.wav,ESt13M
captcha_1202.wav,Gdf8sg
captcha_1203.wav,IrMj2v
captcha_1204.wav,ALkgH
captcha_1205.wav,XOQJZC
captcha_1206.wav,[4oSHm
captcha_1207.wav,kOcOAj
captcha_1208.wav,cLAMSQ
captcha_1209.wav,uZbkOU
captcha_1210.wav,YZjy JN
captcha_1211.wav,ymyDmf
captcha_1212.wav,MpbsBc
captcha_1213.wav,16OTND
captcha_1214.wav,tmnAnF
captcha_1215.wav,PYxAsm
captcha_1216.wav,YZy Jzx
captcha_1217.wav,XVWSid
captcha_1218.wav,4iQaC5
captcha_1219.wav,VIV834
captcha_1220.wav,PoyEuj
captcha_1221.wav,OKZjZT
captcha_1222.wav,OSVMoi
captcha_1223.wav,W2kzLA
captcha_1224.wav,UhKQeo
captcha_1225.wav,w9hhPc
captcha_1226.wav,KPARRh
captcha_1227.wav,FLxBfy
captcha_1228.wav,JuWfHL
captcha_1229.wav,JbMsmf
captcha_1230.wav,AZHxuB
captcha_1231.wav,C4V6TO
captcha_1232.wav,YXyKmt
captcha_1233.wav,FNsmT6
captcha_1234.wav,irKxM3
captcha_1235.wav,zfNfir
captcha_1236.wav,Ib6DkP
captcha_1237.wav,peGSMy
captcha_1238.wav,k7Gxek
captcha_1239.wav,QMR2k4
captcha_1240.wav,OA8aEa
captcha_1241.wav,Dvbhof
captcha_1242.wav,ZHkGiK
captcha_1243.wav,vuJ58i
captcha_1244.wav,jsblmg
captcha_1245.wav,ZPWFpn
captcha_1246.wav,hyyPEH
captcha_1247.wav,ZQqET2
captcha_1248.wav,HMkpeu
captcha_1249.wav,MUInSf
captcha_1250.wav,NYpqWM
captcha_1251.wav,z084aN
captcha_1252.wav,JaSHiv
captcha_1253.wav,knmDTz
captcha_1254.wav,ORJfZc
captcha_1255.wav,LZhMhc
captcha_1256.wav,IRimKN
captcha_1257.wav,DTcHPS
captcha_1258.wav,ZJaKFY
captcha_1259.wav,HgqmLU
captcha_1260.wav,9NC52i
captcha_1261.wav,ORg3vt
captcha_1262.wav,KIOOB3
captcha_1263.wav,nVAok5
captcha_1264.wav,BbdLjL
captcha_1265.wav,OgFsDJ
captcha_1266.wav,nXWGFL
captcha_1267.wav,uhAIWS
captcha_1268.wav,IQVIJI
captcha_1269.wav,rfcDzx
captcha_1270.wav,foDZto
captcha_1271.wav,12OpLe
captcha_1272.wav,ImdUCt
captcha_1273.wav,Ce2h54
captcha_1274.wav,RcFJ9L
captcha_1275.wav,9JepFR
captcha_1276.wav,XRRNRc
captcha_1277.wav,3VZHgT
captcha_1278.wav,ELZN4G
captcha_1279.wav,KRE408
captcha_1280.wav,IVdelr
captcha_1281.wav,PbsySc
captcha_1282.wav,VGOCES
captcha_1283.wav,hSIMSo
captcha_1284.wav,2galfg
captcha_1285.wav,VCWHoh
captcha_1286.wav,PcZPsh
captcha_1287.wav,bq3MV9
captcha_1288.wav,BUmtmn
captcha_1289.wav,jOkmyv
captcha_1290.wav,Ip3FjG
captcha_1291.wav,PbsaJX
captcha_1292.wav,k9HISO
captcha_1293.wav,GLmH3n
captcha_1294.wav,VHLcdE
captcha_1295.wav,VTIgOR
captcha_1296.wav,bEdlvE
captcha_1297.wav,J3bSGE
captcha_1298.wav,DA16sT
captcha_1299.wav,s2UjGo
captcha_1300.wav,HnnAEQ
captcha_1301.wav,WxICBH
captcha_1302.wav,GncvRC
captcha_1303.wav,8jxsgA
captcha_1304.wav,tuEZGh
captcha_1305.wav,4GJpfB
captcha_1306.wav,TLNiB6
captcha_1307.wav,PhKUuk
captcha_1308.wav,GmMYNB
captcha_1309.wav,AGwsiJ
captcha_1310.wav,2okJqp
captcha_1311.wav,3losyb
captcha_1312.wav,Bpottv
captcha_1313.wav,nNPtc6
captcha_1314.wav,AsFMBH
captcha_1315.wav,rOfaKF
captcha_1316.wav,hZDSJo
captcha_1317.wav,6Krr3d
captcha_1318.wav,pEEONM
captcha_1319.wav,mkSRoj
captcha_1320.wav,9Pxe91
captcha_1321.wav,EF8rUO
captcha_1322.wav,vCvylO
captcha_1323.wav,pT2Eif
captcha_1324.wav,tWf84K
captcha_1325.wav,2SVFJU
captcha_1326.wav,MYzitx
captcha_1327.wav,gdNdlx
captcha_1328.wav,xBoJiH
captcha_1329.wav,ZdBpZW
captcha_1330.wav,2801PD
captcha_1331.wav,CrbB24
captcha_1332.wav,DbpUG7
captcha_1333.wav,bmboxe
captcha_1334.wav,anQlra
captcha_1335.wav,AjzrMo
captcha_1336.wav,buDcys
captcha_1337.wav,YF3nLK
captcha_1338.wav,QJZTlg
captcha_1339.wav,HF2TmF
captcha_1340.wav,zb6Kms
captcha_1341.wav,K3WIkW
captcha_1342.wav,DjYtCw
captcha_1343.wav,Lkbdq3
captcha_1344.wav,GumGao
captcha_1345.wav,JKNdJa
captcha_1346.wav,ipl184
captcha_1347.wav,Cj8NYq
captcha_1348.wav,Hmfmbw
captcha_1349.wav,GIgCAP
captcha_1350.wav,JbQgug
captcha_1351.wav,zystgm
captcha_1352.wav,MeGTvr
captcha_1353.wav,VrDyzm
captcha_1354.wav,ZcjWYz
captcha_1355.wav,OZ3GSh
captcha_1356.wav,sSrfqc
captcha_1357.wav,YDBaHz
captcha_1358.wav,3VeSbD
captcha_1359.wav,w9dxZM
captcha_1360.wav,tv44ed
captcha_1361.wav,OM6OjP
captcha_1362.wav,HXRIDZ
captcha_1363.wav,GlfdNj
captcha_1364.wav,VSSxtf
captcha_1365.wav,a7q8j6
captcha_1366.wav,OBqAHR
captcha_1367.wav,RdWHKZ
captcha_1368.wav,GQqVoK
captcha_1369.wav,bSRyZB
captcha_1370.wav,CRRHQC
captcha_1371.wav,y3nhwN
captcha_1372.wav,qygTTC
captcha_1373.wav,HuxOHX
captcha_1374.wav,eiWGJa
captcha_1375.wav,tiu7fb
captcha_1376.wav,ip8QHd
captcha_1377.wav,IrLQrm
captcha_1378.wav,mlzqYg
captcha_1379.wav,NHS2sp
captcha_1380.wav,ahOgSy
captcha_1381.wav,9UsOrS
captcha_1382.wav,aabUfs
captcha_1383.wav,SwlVXu
captcha_1384.wav,41dsEx
captcha_1385.wav,2NwZBT
captcha_1386.wav,hlclul
captcha_1387.wav,ZQgEbd
captcha_1388.wav,EGcixH
captcha_1389.wav,AmMgos
captcha_1390.wav,MGRAHO
captcha_1391.wav,YSANZC
captcha_1392.wav,LUvHmo
captcha_1393.wav,YOKYFJ
captcha_1394.wav,mNGE4O
captcha_1395.wav,bkuACZ
captcha_1396.wav,mRX46z
captcha_1397.wav,HrSI3F
captcha_1398.wav,Bk8EZR
captcha_1399.wav,8TALTX
captcha_1400.wav,uSKBmY
captcha_1401.wav,ElaJn
captcha_1402.wav,NB7dfL
captcha_1403.wav,Aplaxo
captcha_1404.wav,TL4IWj
captcha_1405.wav,JuSSwi
captcha_1406.wav,NddcN
captcha_1407.wav,SsLQMc
captcha_1408.wav,WQXqh7
captcha_1409.wav,TOxxvu
captcha_1410.wav,BIXzDh
captcha_1411.wav,SxfSqy
captcha_1412.wav,HKUOOE
captcha_1413.wav,gSskoG
captcha_1414.wav,bIBbld
captcha_1415.wav,8oXgyp
captcha_1416.wav,grTYRf
captcha_1417.wav,44sQHf
captcha_1418.wav,YSvX JV
captcha_1419.wav,sLhAEw
captcha_1420.wav,OwPaks
captcha_1421.wav,SGanMo
captcha_1422.wav,HnPRop
captcha_1423.wav,dSHOOB
captcha_1424.wav,zKjCd6
captcha_1425.wav,Rzsbwv
captcha_1426.wav,PaSUw8
captcha_1427.wav,NxBTTj
captcha_1428.wav,hDXEms
captcha_1429.wav,jIUqqi
captcha_1430.wav,bJqRoV
captcha_1431.wav,uKWGdl
captcha_1432.wav,IWbBAB
captcha_1433.wav,oH3pld
captcha_1434.wav,XXSZbq
captcha_1435.wav,bE395p
captcha_1436.wav,dzLOSC
captcha_1437.wav,HMBzsb
captcha_1438.wav,iNgkj
captcha_1439.wav,V2BYcL
captcha_1440.wav,EZSePz
captcha_1441.wav,I84Uzw
captcha_1442.wav,rcLZwJ
captcha_1443.wav,I54SPs
captcha_1444.wav,XQFYu4
captcha_1445.wav,CVUmtx
captcha_1446.wav,mHAhSE
captcha_1447.wav,Szid87
captcha_1448.wav,fIMBiG
captcha_1449.wav,EXINSg
captcha_1450.wav,dyxflu
captcha_1451.wav,2C873F
captcha_1452.wav,GLwCnD
captcha_1453.wav,OlvoWy
captcha_1454.wav,hxlKfg
captcha_1455.wav,hDvfsp
captcha_1456.wav,cpZnLN
captcha_1457.wav,iRgXPV
captcha_1458.wav,atsUbn
captcha_1459.wav,8vxxjl
captcha_1460.wav,ZKmnkH
captcha_1461.wav,daEOKO
captcha_1462.wav,b6zXnj
captcha_1463.wav,mEDoKK
captcha_1464.wav,fqbAZq
captcha_1465.wav,jOwdm8
captcha_1466.wav,1WwPwo
captcha_1467.wav,WINZGH
captcha_1468.wav,A8XQkr
captcha_1469.wav,UZZCFi
captcha_1470.wav,IN99C2
captcha_1471.wav,IfOXsl
captcha_1472.wav,GPIcUT
captcha_1473.wav,pSLpof
captcha_1474.wav,EdEbaC
captcha_1475.wav,jHSJYn
captcha_1476.wav,9sjy2q
captcha_1477.wav,wpowag
captcha_1478.wav,ragfqk
captcha_1479.wav,X18gTz
captcha_1480.wav,MnZGIN
captcha_1481.wav,bTpfUP
captcha_1482.wav,SkQv29
captcha_1483.wav,nplnMf
captcha_1484.wav,Koxafn
captcha_1485.wav,xZQaou
captcha_1486.wav,pWJndz
captcha_1487.wav,QVKnTo
captcha_1488.wav,B3JDcY
captcha_1489.wav,ZlxuRZ
captcha_1490.wav,ZcpHqT
captcha_1491.wav,LzlFOm
captcha_1492.wav,4SYgoo
captcha_1493.wav,BGaM9I
captcha_1494.wav,Xsl3BK
captcha_1495.wav,fGZkcl
captcha_1496.wav,Llkadl
captcha_1497.wav,HCKLcq
captcha_1498.wav,NoGuET
captcha_1499.wav,m13TjX
captcha_1500.wav,3g9yLF
captcha_1501.wav,MQzY3f
captcha_1502.wav,IdMKV7
captcha_1503.wav,VJAVGr
captcha_1504.wav,9Embps
captcha_1505.wav,Yuu398
captcha_1506.wav,IZBEZM
captcha_1507.wav,99jXX9
captcha_1508.wav,nJczix
captcha_1509.wav,NgMLfT
captcha_1510.wav,MySaft
captcha_1511.wav,bWNdL6
captcha_1512.wav,P2nGzp
captcha_1513.wav,iCCAM6
captcha_1514.wav,UORZVz
captcha_1515.wav,RCuxn3
captcha_1516.wav,AzWzNW
captcha_1517.wav,OTBRcA
captcha_1518.wav,2hCfes
captcha_1519.wav,MiOHxV
captcha_1520.wav,0jZ8Mg
captcha_1521.wav,ZxFfT2
captcha_1522.wav,xO4siy
captcha_1523.wav,sbShyp
captcha_1524.wav,IhzXgK
captcha_1525.wav,qkIFJg
captcha_1526.wav,AxRGju
captcha_1527.wav,NXiUoD
captcha_1528.wav,kITjMy
captcha_1529.wav,PEeIPH
captcha_1530.wav,3MoEZ9
captcha_1531.wav,AtRiLP
captcha_1532.wav,v4sqwM
captcha_1533.wav,YuOQLd
captcha_1534.wav,alks5o
captcha_1535.wav,rKoCjg
captcha_1536.wav,RCI9jr
captcha_1537.wav,sNeScE
captcha_1538.wav,NlcTF7
captcha_1539.wav,iSOzNw
captcha_1540.wav,yivGdo
captcha_1541.wav,IsjaoU
captcha_1542.wav,WUZnsF
captcha_1543.wav,pvgZcF
captcha_1544.wav,15qTHT
captcha_1545.wav,jSNHCM
captcha_1546.wav,CZwkjs
captcha_1547.wav,gUpulD
captcha_1548.wav,WLO2Tk
captcha_1549.wav,BrIZZb
captcha_1550.wav,LScj3F
captcha_1551.wav,xhL402
captcha_1552.wav,UgNBd2
captcha_1553.wav,HTHSRt
captcha_1554.wav,dRvRXU
captcha_1555.wav,xWCgbc
captcha_1556.wav,TPwKKB
captcha_1557.wav,UhzWfo
captcha_1558.wav,ru]Fcf
captcha_1559.wav,GE3WF7
captcha_1560.wav,Owj1Om
captcha_1561.wav,gKZPSH
captcha_1562.wav,GdDIL
captcha_1563.wav,MteZzb
captcha_1564.wav,AK6Ovk
captcha_1565.wav,6GtvDf
captcha_1566.wav,MVBNnB
captcha_1567.wav,ZnpapQ
captcha_1568.wav,3MhoH2
captcha_1569.wav,syP5j2
captcha_1570.wav,TdCuXx
captcha_1571.wav,Hztgmd
captcha_1572.wav,N4GdSx
captcha_1573.wav,maL2P1
captcha_1574.wav,IKcgok
captcha_1575.wav,SDBqG5
captcha_1576.wav,hkUbgo
captcha_1577.wav,461/60
captcha_1578.wav,c4bqY5
captcha_1579.wav,iHRBGZ
captcha_1580.wav,VnC53D
captcha_1581.wav,UCo3Nb
captcha_1582.wav,pglmgJ
captcha_1583.wav,Kz4Fla
captcha_1584.wav,SVXKZ3
captcha_1585.wav,SZolza
captcha_1586.wav,pSdPY8
captcha_1587.wav,kEKTwz
captcha_1588.wav,pkYSK4
captcha_1589.wav,ZnlvNY
captcha_1590.wav,eJrKSq
captcha_1591.wav,jGLHiD
captcha_1592.wav,FWNMGh
captcha_1593.wav,MSSZrF
captcha_1594.wav,gkKzDI
captcha_1595.wav,UC4Qee
captcha_1596.wav,OQpakM
captcha_1597.wav,Wfuxih
captcha_1598.wav,BYw1Sw
captcha_1599.wav,ITZcNI
captcha_1600.wav,PgvhcM
captcha_1601.wav,aOo87P
captcha_1602.wav,UtHIfw
captcha_1603.wav,OYHZF2
captcha_1604.wav,Azbkog
captcha_1605.wav,lum4yx
captcha_1606.wav,jZOTov
captcha_1607.wav,OLRqfe
captcha_1608.wav,dOis67
captcha_1609.wav,IGHSop
captcha_1610.wav,nH8vk6
captcha_1611.wav,679AJx
captcha_1612.wav,WOFwpn
captcha_1613.wav,KLTeiC
captcha_1614.wav,syzob7
captcha_1615.wav,Q4CBAt
captcha_1616.wav,ybvhsk
captcha_1617.wav,8I14FM
captcha_1618.wav,HjDdRe
captcha_1619.wav,grS7Z6
captcha_1620.wav,I4vL8I
captcha_1621.wav,w7wr09
captcha_1622.wav,3E31br
captcha_1623.wav,HtazbF
captcha_1624.wav,rWhTqh
captcha_1625.wav,nloox3
captcha_1626.wav,RgKxbw
captcha_1627.wav,BElat4
captcha_1628.wav,OGAKjf
captcha_1629.wav,hvEWbQ
captcha_1630.wav,sWramf
captcha_1631.wav,RFVAHI
captcha_1632.wav,YZYBys
captcha_1633.wav,RucSk6
captcha_1634.wav,iMgzdB
captcha_1635.wav,eltolp
captcha_1636.wav,GmSZPi
captcha_1637.wav,zISZD4
captcha_1638.wav,AUchlJ
captcha_1639.wav,8jPI5p
captcha_1640.wav,SRRKPA
captcha_1641.wav,aNpnn3
captcha_1642.wav,ow3enp
captcha_1643.wav,IPVb9g
captcha_1644.wav,yTIg20
captcha_1645.wav,Ia7x35
captcha_1646.wav,IAEF2E
captcha_1647.wav,HOwZgs
captcha_1648.wav,zgyJxe
captcha_1649.wav,08mkEf
captcha_1650.wav,am2i80
captcha_1651.wav,QDTLXh
captcha_1652.wav,SuWiXK
captcha_1653.wav,BRhIHr
captcha_1654.wav,Z6LFg1
captcha_1655.wav,GKvOOk
captcha_1656.wav,51fDYW
captcha_1657.wav,RYUcGv
captcha_1658.wav,SknSqK
captcha_1659.wav,muVcr9
captcha_1660.wav,NEfzmW
captcha_1661.wav,yPnuk7
captcha_1662.wav,eSG2p2
captcha_1663.wav,bqHh9L
captcha_1664.wav,RSazVf
captcha_1665.wav,dVtVzU
captcha_1666.wav,cEaMk9
captcha_1667.wav,eZolJV
captcha_1668.wav,4VeXKf
captcha_1669.wav,YhGxVJ
captcha_1670.wav,~JBY640
captcha_1671.wav,DcnMjH
captcha_1672.wav,PbQpPO
